,comments,score
9029,手机收到了，拆开拿到手里都用了28分钟，不是从0开始滴嘛，手机挺不错，都是感觉遭用了地,0
9030,外形外观：虽然不至于像用过的米6和mix2s那样温润如玉，可是磨损后盖，整机一体性还是非常舒服。\n屏幕音效：2k屏感知强烈，色彩显示非常细腻，非常舒服；哈曼卡顿的联名音质调教确实非常不错。,1
9031,手机挺好用的，续航能力可以，颜值担当，用了一段时间还不错。\n外形外观：漂亮的，很满意。\n屏幕音效：苹果系统的音效果不错\n拍照效果：清新的，效果很好的。1\n运行速度：速度快，顺畅。,1
9032,给家里人买的，试试新的鸿蒙系统。颜值是可以的。\n应该是可以很流畅的\n运行速度不错,1
9033,该说不说，售后服务还行，就是商品不行啊，买来用了两个礼拜左右就黑屏，卡屏，一起买的同事也出现黑屏情况，寄回去检测换新，结果没检测出来，哈哈哈，只能将就着用了吧，没办法，不建议购买。,0
9034,苹果公司的产品，苹果手机11系列，手机收到使用了一段时间，总体感觉很不错，外观设计风格延续苹果的一贯作风，手感好，背后采用玻璃材质设计，正面显示屏丰满，显示非常清晰，色泽鲜艳，尺寸合适，单手可以操作，打开手机系统，点触摸屏灵敏，操作快速顺畅，拍照非常清晰，可多项选择，是真正一款有价值的手机。,1
9035,外形外观：外观简洁大气，金色高端\n屏幕音效：屏幕显示效果一流，音质清晰\n拍照效果：拍照效果很不错\n运行速度：运行速度流畅，反应灵敏\n待机时间：待机还行，正常使用一天多时间\n其他特色：包装保护结实,1
9036,6.1前交定金买的，现在不要定金居然还比交定金便宜100多，还不能保价！真够可以的！,0
9037,已经使用了两三天了 没有任何问题 充电线一起到的 期待耳机到货 包装很完整 送货员也上门了的 整个过程体验都很不错 支持,1
9038,屏幕音效：一般\n拍照效果：防抖很好\n运行速度：快速\n外形外观：比爱哭7好，没那么塑料感\n待机时间：续航比爱哭7好，散热也是\n其他特色：比爱哭7各方面明显提升，打游戏没爱哭7那么烫，现在长时间也就温热,1
9039,这就是传说中自营店卖出去的手机。,0
9040,送给男朋友的生日礼物 白色很耐看  拍照效果也很好 运行速度也很快！,1
9041,外形外观：很漂亮\n屏幕音效：很动听\n拍照效果：拍照太给力了\n运行速度：目前非常的快\n待机时间：刚拿到手有待考察\n其他特色：颜色好看，以前用的荣耀，几年前用过华为p10感觉比以前的手机提高了太多了京东自营商品广州调货，真给力,1
9042,华为大品牌，真是棒棒哒，好多功能，很人性，真的很喜欢，反应速度也真是极快！\n华为加油，国货加油！,1
9043,搞活动抢的很值 ?外观这颜色很漂亮，拍照效果依然很好，待机时间挺长的，手感很棒，适合小手星人，就是没有充电头，还得单独买个去 ?,1
9044,没心情，刚买完就降价，又没有补差价,0
9045,手机用着很好\n拍照效果：清晰\n屏幕音效：三星屏幕就是好\n运行速度：丝滑\n待机时间：还可以,1
9046,昨天买的2309，今天另外一个手机下单2209，不补差价差评,0
9047,刚买完就掉价,0
9048,心心念很久的末代机皇终于拿下了。外形方正，屏幕顶级，反应很快，拍照特别是那支S pen...不管从哪方面讲，这都是手机届的一股清流，机皇名号不是白给的。本人用着三星S10+，素质本来已经很不错了，无奈年后京东给了大额优惠券加12期白条免息，终于忍不住下手了。三星手机，你值得拥有！,1
9049,手机是\n外形外观：超薄美观\n屏幕音效：清晰明了\n拍照效果：像素高颜\n运行速度：超过预期\n待机时间：适中,1
9050,一共有三部华为，这个用了一会就发烫，而且电池不经用，还没有我用了5年的电池经用呢,0
9051,不错，挺好的，给妈妈买的，一开始是看到能当天到，就可以马上给妈妈的，因为看到是本地发货的，离的特近，后面看到从广州发货的，得第二天到货，还是依然的接受了，快递小哥第二天很早就给送到家了，棒棒哒，给京东小哥点个赞，到货一拿到手使用了，感觉也不错，妈妈也很喜欢。,1
9052,不好说的，自营的手机登了好几天才到，就带一个充电器，要买的考虑清楚，手机还行。,0
9053,屏幕非常惊艳，速度很快，希望miui再多优化一下，有成为一代神机的潜力。120hz用了确实看之前的iphone11已经看不下去了，像幻灯片,1
9054,外形外观：原野绿，清新漂亮\n屏幕音效：屏幕手感好，声音清晰\n拍照效果：拍照清楚，像素高\n运行速度：手机反应速度快，很流畅\n待机时间：待机时间长,1
9055,赠品耳机物流位置飘忽不定，至今仍漂泊在外。不知道它还好吗？有没有受伤？希望收留它的人能善待它。,0
9056,七天不到从床上滑下去了，内屏全碎，维修850**，你卖的是模型机吗？,0
9057,3199买来的几天降价2669申请价保还失败  我也就是服了    还价保6.18  简直是假的,0
9058,外形外观：五星，高端大气上档次\n屏幕音效：五星，声音清晰无杂音\n拍照效果：五星\n运行速度：五星\n待机时间：待观察（新的看不出来）\n其他特色：赠品多,1
9059,说好的送东西的，手机都到了好几天。赠品还不发。我商家一点诚信不讲。,0
9060,外形外观：外观还是比较好看的，个人比较喜欢直屏的，所以就选择这个了。\n屏幕音效：屏幕音效整体也不错\n拍照效果：拍照真的很绝，华为yyds，真的很棒这个像素\n运行速度：运行速度还行吧，蛮快的\n待机时间：待机时间现在我是一天一充。,1
9061,给老婆买的手机，老婆收到很喜欢，手机看上去很漂亮，拍照效果也很不错，支持光学防抖，音质也还不错，双十一活动预约后买的，也看了很久，选的这一款，性价比很高，运行速度很快，非常流畅，正常使用一天没问题，很不错的一次购物,1
9062,信号满格，上不了网！太坑了！今生最后一部三星手机。太垃圾了。,0
9063,买完就降价 还不退差价,0
9064,价位比较合适，赶上京东的活动了，plus会员还减了二百。24期分期，买个手机也没什么压力了。嗯。用起来非常好。旗舰就是旗舰。充电非常的快，屏幕显示列非常清楚。总之很满意。,1
9065,真的一般掉电速度快打王者掉帧严重后台清的快不建议入手总之差评,0
9066,我是真没想到kpl联名打王者居然掉帧，不能稳定90帧一盘下来居然还要掉帧，职业选手不会砸手机吗？,0
9067,手机已购买一个星期多，没发现什么不良问题。作的三星的忠诚用户，从用三星note2到3然后到4再到三星s10+和note9。现在购买note20ultra采用高通865＋处理器，12G的内存，在有5G网络下使用，流畅超快。2K屏的分辨率，6.9寸的大屏，4500mah的电池，重度使用能够一天，属正常现象。拍照效果离4米的8寸屏幕的数字拍照测试一下对比，比三星s20ulera和苹果12promax拍照出来的图片字数要清晰，拍照效果特别强。其他的三星强项解锁指母、人脸还有音效，特别是那支其特的手写笔就不多说了。总之三星note20ultr是最强的手机性价比高，21大贵。,1
9068,此用户未及时填写评价内容,0
9069,从来不给差评 刚买的手机就开始自动重启 然后问客服客服让我找京东来回推  真的很不推荐,0
9070,手机用有半个月了，拍照很清晰，外观挺好，就是有点比我想象中的小运行速度很快颜色非常喜欢很美，小清新浅紫色美美的。拍照挺好的，很清晰，只有充电线，没有充电头，京东值得信赖。,1
9071,刚买完一天就降价两百，呵呵,0
9072,超级差，第一天就发烫,0
9073,买了降价，找了京东客服不保价。说申请晚了，谁让你不早发现两天呢，运气不好。,0
9074,很喜欢，手感不错，充电很快，喜欢就直接入手，支持华为,1
9075,外形外观：很惊艳，实物看着比图片好看很多，手机拿在手里很有质感\n屏幕音效：屏幕无需赘言，毕竟三星的屏幕\n运行速度：很流畅，无卡顿\n待机时间：刚到手，有待观察，相信不会让我失望,1
9076,10天左右就降了200元，哎，心情不好,0
9077,晚上12点充的电早上6.03拔的 放在兜里没玩、锁都没解过接近四个小时就掉了百分之四的电,0
9078,收到货了，试用了一天很不错，发热控制的比较好，充电速度很快\n运行速度：很快,1
9079,外形外观：屏幕大，看着也舒服，喜欢的颜色，\n屏幕音效：音效比苹果的要高，\n拍照效果：拍照高清。\n运行速度：运行速度也很快\n打游戏很方便，不愧是游戏手机。待机时间长，充电也很快，支持国货。很奈斯。,1
9080,外形外观：整机手感不错，黑色很漂亮，\n屏幕音效：大小合适，握持操作方便，\n拍照效果：因为有无反，所以不太在意效果，\n运行速度：估计平时用个购物聊天的看不出速度，\n待机时间：一天二充，\n其他特色：给老婆买的，她喜欢就好。,1
9081,很好的手机，大小合适，很流畅，完美。三星手机真的超级棒，很完美。防水，硬件配置也顶尖。从S4，到S21，家里有好几款S系列。超喜欢S系列。我喜欢小尺寸手机，s21的基础款刚刚好，大小合适，很流畅。,1
9082,地址写的清清楚楚 给我记错地方？搞不懂,0
9083,京东超级@，刚买的手机就降价，套路用户，以后不会在京东购物了，,0
9084,算了吧，还王者指定用机，直接掉帧掉30牛批。。。,0
9085,换的货半个月了 也不知道哪里去了 还没处理,0
9086,没心情，刚买完就降价，又没有补差价,0
